asm_accession	organism	taxid	bioproject	biosample	strain	asm_seq_tech	n_chromosomes	true_size	asm_coverage	platform	checkm_completeness	checkm_contamination	checkm_completeness_percentile	release_date	library_selection	library_source	library_strategy	run	estimate	method	relative_size	relative_error	cpu_time	memory_mb	stats_num_seqs	stats_sum_len	stats_avg_len	stats_median_len	avg_qual
GCF_020735645.1	Acidaminococcus fermentans DSM 20731	591001	PRJNA231221	SAMN22091668	FDAARGOS_1571	Illumina;PacBio	1	2333188	3393.6	PACBIO_SMRT	99.58	1.17	100.0	2021-11-03	RANDOM	GENOMIC	WGS	SRR17126946	2617698.0	genomescope	1.1219404522910283	12.19404522910284	50.9	5497.01	98475.0	1000005961.0	10154.9	10047.0	0.0
GCF_020735645.1	Acidaminococcus fermentans DSM 20731	591001	PRJNA231221	SAMN22091668	FDAARGOS_1571	Illumina;PacBio	1	2333188	3393.6	PACBIO_SMRT	99.58	1.17	100.0	2021-11-03	RANDOM	GENOMIC	WGS	SRR17126946	2407238.0	raven	1.0317376910904736	3.173769109047363	193.63	11607.98	98475.0	1000005961.0	10154.9	10047.0	0.0
GCF_025144545.1	Acidaminococcus intestini	187327	PRJNA746600	SAMN20222632	D21	Illumina;ONT	1	2305309	100.0	OXFORD_NANOPORE	96.72	0.32	96.61017	2022-09-12	RANDOM	GENOMIC	WGS	SRR15171169	2393132.0	lrge-ava	1.0380959775891214	3.8095977589121457	325.54	2080.09	20146.0	170834366.0	8479.8	5811.5	13.0
GCF_025144545.1	Acidaminococcus intestini	187327	PRJNA746600	SAMN20222632	D21	Illumina;ONT	1	2305309	100.0	OXFORD_NANOPORE	96.72	0.32	96.61017	2022-09-12	RANDOM	GENOMIC	WGS	SRR15171169	2390854.0	lrge-2set	1.0371078237234141	3.7107823723414084	27.98	931.06	20146.0	170834366.0	8479.8	5811.5	13.0
GCF_025144545.1	Acidaminococcus intestini	187327	PRJNA746600	SAMN20222632	D21	Illumina;ONT	1	2305309	100.0	OXFORD_NANOPORE	96.72	0.32	96.61017	2022-09-12	RANDOM	GENOMIC	WGS	SRR15171169	2444980.0	mash	1.0605866718951775	6.05866718951776	14.93	399.89	20146.0	170834366.0	8479.8	5811.5	13.0
GCF_025144545.1	Acidaminococcus intestini	187327	PRJNA746600	SAMN20222632	D21	Illumina;ONT	1	2305309	100.0	OXFORD_NANOPORE	96.72	0.32	96.61017	2022-09-12	RANDOM	GENOMIC	WGS	SRR15171169	2237573.0	genomescope	0.9706173879510296	-2.938261204897044	13.37	820.93	20146.0	170834366.0	8479.8	5811.5	13.0
GCF_025144545.1	Acidaminococcus intestini	187327	PRJNA746600	SAMN20222632	D21	Illumina;ONT	1	2305309	100.0	OXFORD_NANOPORE	96.72	0.32	96.61017	2022-09-12	RANDOM	GENOMIC	WGS	SRR15171169	2332455.0	raven	1.0117754279361248	1.1775427936124832	28.66	1467.27	20146.0	170834366.0	8479.8	5811.5	13.0
GCF_037101375.1	Acidovorax sp. DW039	3095606	PRJDB17029	SAMD00659498	DW039	PacBio	2	5219685	137.0	PACBIO_SMRT	98.71	1.43	100.0	2024-04-05	size fractionation	GENOMIC	WGS	DRR514962	5024315.0	lrge-ava	0.9625705382604506	-3.742946173954942	672.78	2988.54	94642.0	1000006553.0	10566.2	10489.0	28.03
GCF_037101375.1	Acidovorax sp. DW039	3095606	PRJDB17029	SAMD00659498	DW039	PacBio	2	5219685	137.0	PACBIO_SMRT	98.71	1.43	100.0	2024-04-05	size fractionation	GENOMIC	WGS	DRR514962	4960980.0	lrge-2set	0.9504366642814652	-4.956333571853474	77.32	1095.95	94642.0	1000006553.0	10566.2	10489.0	28.03
GCF_037101375.1	Acidovorax sp. DW039	3095606	PRJDB17029	SAMD00659498	DW039	PacBio	2	5219685	137.0	PACBIO_SMRT	98.71	1.43	100.0	2024-04-05	size fractionation	GENOMIC	WGS	DRR514962	5255000.0	mash	1.0067657339475466	0.6765733947546643	15.34	232.89	94642.0	1000006553.0	10566.2	10489.0	28.03
GCF_037101375.1	Acidovorax sp. DW039	3095606	PRJDB17029	SAMD00659498	DW039	PacBio	2	5219685	137.0	PACBIO_SMRT	98.71	1.43	100.0	2024-04-05	size fractionation	GENOMIC	WGS	DRR514962	5203410.0	genomescope	0.9968819957526173	-0.3118004247382744	49.05	3372.33	94642.0	1000006553.0	10566.2	10489.0	28.03
GCF_037101375.1	Acidovorax sp. DW039	3095606	PRJDB17029	SAMD00659498	DW039	PacBio	2	5219685	137.0	PACBIO_SMRT	98.71	1.43	100.0	2024-04-05	size fractionation	GENOMIC	WGS	DRR514962	5226134.0	raven	1.0012355151699768	0.12355151699767324	790.48	7861.98	94642.0	1000006553.0	10566.2	10489.0	28.03
GCF_028473645.1	Acidovorax sp. GBBC 1281	2940492	PRJNA834920	SAMN28084394	GBBC 1281	Illumina;ONT	2	5708010	270.0	OXFORD_NANOPORE	98.64	2.56	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119756	7243524.0	lrge-ava	1.269010390661544	26.901039066154404	25.43	1608.96	67411.0	321391231.0	4767.6	1119.0	10.92
GCF_028473645.1	Acidovorax sp. GBBC 1281	2940492	PRJNA834920	SAMN28084394	GBBC 1281	Illumina;ONT	2	5708010	270.0	OXFORD_NANOPORE	98.64	2.56	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119756	7269860.0	lrge-2set	1.273624257841174	27.362425784117406	17.16	540.44	67411.0	321391231.0	4767.6	1119.0	10.92
GCF_028473645.1	Acidovorax sp. GBBC 1281	2940492	PRJNA834920	SAMN28084394	GBBC 1281	Illumina;ONT	2	5708010	270.0	OXFORD_NANOPORE	98.64	2.56	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119756	5322940.0	mash	0.9325386605839864	-6.7461339416013635	45.02	1661.82	67411.0	321391231.0	4767.6	1119.0	10.92
GCF_028473645.1	Acidovorax sp. GBBC 1281	2940492	PRJNA834920	SAMN28084394	GBBC 1281	Illumina;ONT	2	5708010	270.0	OXFORD_NANOPORE	98.64	2.56	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119756	5686151.0	genomescope	0.9961704692178185	-0.38295307821815305	26.17	1579.46	67411.0	321391231.0	4767.6	1119.0	10.92
GCF_028473645.1	Acidovorax sp. GBBC 1281	2940492	PRJNA834920	SAMN28084394	GBBC 1281	Illumina;ONT	2	5708010	270.0	OXFORD_NANOPORE	98.64	2.56	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119756	5638768.0	raven	0.9878693274889147	-1.2130672511085299	26.06	2685.81	67411.0	321391231.0	4767.6	1119.0	10.92
GCF_028473465.1	Acidovorax sp. GBBC 712	2940491	PRJNA834920	SAMN28084393	GBBC 712	Illumina;ONT	1	5586262	277.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119757	5900240.0	lrge-ava	1.0562053838505963	5.620538385059634	27.12	1567.08	38295.0	203571131.0	5315.9	3128.0	10.85
GCF_028473465.1	Acidovorax sp. GBBC 712	2940491	PRJNA834920	SAMN28084393	GBBC 712	Illumina;ONT	1	5586262	277.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119757	5948646.0	lrge-2set	1.064870569980427	6.487056998042698	16.33	699.14	38295.0	203571131.0	5315.9	3128.0	10.85
GCF_028473465.1	Acidovorax sp. GBBC 712	2940491	PRJNA834920	SAMN28084393	GBBC 712	Illumina;ONT	1	5586262	277.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119757	4000700.0	mash	0.7161676269390873	-28.383237306091264	15.38	1783.2	38295.0	203571131.0	5315.9	3128.0	10.85
GCF_028473465.1	Acidovorax sp. GBBC 712	2940491	PRJNA834920	SAMN28084393	GBBC 712	Illumina;ONT	1	5586262	277.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119757	3772483.0	genomescope	0.675314369429862	-32.468563057013796	17.05	905.92	38295.0	203571131.0	5315.9	3128.0	10.85
GCF_028473465.1	Acidovorax sp. GBBC 712	2940491	PRJNA834920	SAMN28084393	GBBC 712	Illumina;ONT	1	5586262	277.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119757	5487475.0	raven	0.9823160818450692	-1.7683918154930793	22.42	1857.91	38295.0	203571131.0	5315.9	3128.0	10.85
GCF_028473605.1	Acidovorax sp. NCPPB 3576	2940488	PRJNA834920	SAMN28084390	NCPPB 3576	Illumina;ONT	1	5414205	292.0	OXFORD_NANOPORE	98.88	2.46	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119760	5409025.0	lrge-ava	0.9990432575050261	-0.09567424949738697	203.93	3379.31	29036.0	306189811.0	10545.2	6389.5	10.81
GCF_028473605.1	Acidovorax sp. NCPPB 3576	2940488	PRJNA834920	SAMN28084390	NCPPB 3576	Illumina;ONT	1	5414205	292.0	OXFORD_NANOPORE	98.88	2.46	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119760	5420814.0	lrge-2set	1.0012206778280468	0.12206778280467769	26.31	1368.7	29036.0	306189811.0	10545.2	6389.5	10.81
GCF_028473605.1	Acidovorax sp. NCPPB 3576	2940488	PRJNA834920	SAMN28084390	NCPPB 3576	Illumina;ONT	1	5414205	292.0	OXFORD_NANOPORE	98.88	2.46	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119760	4960290.0	mash	0.916162206639756	-8.383779336024402	15.1	1514.38	29036.0	306189811.0	10545.2	6389.5	10.81
GCF_028473605.1	Acidovorax sp. NCPPB 3576	2940488	PRJNA834920	SAMN28084390	NCPPB 3576	Illumina;ONT	1	5414205	292.0	OXFORD_NANOPORE	98.88	2.46	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119760	4631962.0	genomescope	0.8555202472015744	-14.447975279842563	23.63	1665.56	29036.0	306189811.0	10545.2	6389.5	10.81
GCF_028473605.1	Acidovorax sp. NCPPB 3576	2940488	PRJNA834920	SAMN28084390	NCPPB 3576	Illumina;ONT	1	5414205	292.0	OXFORD_NANOPORE	98.88	2.46	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119760	5336628.0	raven	0.9856715805921645	-1.43284194078355	26.32	2678.14	29036.0	306189811.0	10545.2	6389.5	10.81
GCF_028473585.1	Acidovorax sp. NCPPB 3859	2940489	PRJNA834920	SAMN28084391	NCPPB 3859	Illumina;ONT	1	5593754	298.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119759	5983849.0	lrge-ava	1.0697376037630544	6.97376037630543	21.41	1547.43	93950.0	495064016.0	5269.4	2699.0	10.81
GCF_028473585.1	Acidovorax sp. NCPPB 3859	2940489	PRJNA834920	SAMN28084391	NCPPB 3859	Illumina;ONT	1	5593754	298.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119759	6020022.0	lrge-2set	1.0762042807030843	7.620428070308419	16.93	693.59	93950.0	495064016.0	5269.4	2699.0	10.81
GCF_028473585.1	Acidovorax sp. NCPPB 3859	2940489	PRJNA834920	SAMN28084391	NCPPB 3859	Illumina;ONT	1	5593754	298.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119759	5827050.0	mash	1.0417065176623785	4.170651766237842	45.13	1449.54	93950.0	495064016.0	5269.4	2699.0	10.81
GCF_028473585.1	Acidovorax sp. NCPPB 3859	2940489	PRJNA834920	SAMN28084391	NCPPB 3859	Illumina;ONT	1	5593754	298.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119759	4868049.0	genomescope	0.8702651207042712	-12.973487929572878	23.41	3248.19	93950.0	495064016.0	5269.4	2699.0	10.81
GCF_028473585.1	Acidovorax sp. NCPPB 3859	2940489	PRJNA834920	SAMN28084391	NCPPB 3859	Illumina;ONT	1	5593754	298.0	OXFORD_NANOPORE	99.25	1.07	100.0	2023-02-06	RANDOM	GENOMIC	WGS	SRR19119759	5513164.0	raven	0.985592859464324	-1.4407140535676042	82.1	4392.33	93950.0	495064016.0	5269.4	2699.0	10.81
GCF_001714725.1	Acidovorax sp. RAC01	1842533	PRJNA319830	SAMN04909706	RAC01	PacBio	1	4574859	198.0	PACBIO_SMRT	98.94	0.95	100.0	2016-08-26	RANDOM	GENOMIC	WGS	SRR3880289	8870500.0	lrge-ava	1.938966862148101	93.89668621481012	15.63	6.0	315307.0	974361529.0	3090.2	2440.0	8.36
GCF_001714725.1	Acidovorax sp. RAC01	1842533	PRJNA319830	SAMN04909706	RAC01	PacBio	1	4574859	198.0	PACBIO_SMRT	98.94	0.95	100.0	2016-08-26	RANDOM	GENOMIC	WGS	SRR3880289	8905218.0	lrge-2set	1.946555729914299	94.6555729914299	15.67	6.0	315307.0	974361529.0	3090.2	2440.0	8.36
GCF_001714725.1	Acidovorax sp. RAC01	1842533	PRJNA319830	SAMN04909706	RAC01	PacBio	1	4574859	198.0	PACBIO_SMRT	98.94	0.95	100.0	2016-08-26	RANDOM	GENOMIC	WGS	SRR3880289	4863250.0	mash	1.0630382269704923	6.303822697049243	134.58	5381.41	315307.0	974361529.0	3090.2	2440.0	8.36
GCF_001714725.1	Acidovorax sp. RAC01	1842533	PRJNA319830	SAMN04909706	RAC01	PacBio	1	4574859	198.0	PACBIO_SMRT	98.94	0.95	100.0	2016-08-26	RANDOM	GENOMIC	WGS	SRR3880289	4541581.0	genomescope	0.9927258960330799	-0.7274103966920074	48.24	4874.69	315307.0	974361529.0	3090.2	2440.0	8.36
GCF_001714725.1	Acidovorax sp. RAC01	1842533	PRJNA319830	SAMN04909706	RAC01	PacBio	1	4574859	198.0	PACBIO_SMRT	98.94	0.95	100.0	2016-08-26	RANDOM	GENOMIC	WGS	SRR3880289	4669598.0	raven	1.0207086163748436	2.0708616374843465	188.74	9329.39	315307.0	974361529.0	3090.2	2440.0	8.36
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173075	4172734.0	lrge-ava	1.0738665520586972	7.386655205869712	82.29	2237.37	63861.0	485078514.0	7595.8	4387.0	10.1
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173075	4141149.0	lrge-2set	1.0657380504463791	6.573805044637917	22.23	973.05	63861.0	485078514.0	7595.8	4387.0	10.1
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173075	4796490.0	mash	1.2343921702854819	23.439217028548192	45.11	1481.2	63861.0	485078514.0	7595.8	4387.0	10.1
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173075	3546213.0	genomescope	0.9126293521647266	-8.737064783527334	21.6	1921.54	63861.0	485078514.0	7595.8	4387.0	10.1
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173075	3826529.0	raven	0.9847695787899766	-1.5230421210023393	81.79	5127.93	63861.0	485078514.0	7595.8	4387.0	10.1
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173077	4225909.0	lrge-ava	1.0875513097992386	8.755130979923875	14.33	734.77	7126.0	56190117.0	7885.2	4899.0	9.86
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173077	4132357.0	lrge-2set	1.0634754008919862	6.3475400891986276	6.85	231.66	7126.0	56190117.0	7885.2	4899.0	9.86
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173077	54276.6	mash	0.013968258053225794	-98.60317419467742	13.78	1585.73	7126.0	56190117.0	7885.2	4899.0	9.86
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173077	1549788.0	genomescope	0.39884293990030134	-60.11570600996986	9.6	498.41	7126.0	56190117.0	7885.2	4899.0	9.86
GCF_001668465.2	Acinetobacter baumannii	470	PRJNA271775	SAMN05238697	ABUH773	ONT	2	3885710	200.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-01-22	RANDOM	GENOMIC	WGS	SRR10173077	3812549.0	raven	0.9811717807041699	-1.8828219295830106	9.08	804.43	7126.0	56190117.0	7885.2	4899.0	9.86
GCF_003948455.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261589	TG22653	Illumina;ONT	2	4018858	85.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885333	4480128.0	lrge-ava	1.114776386724786	11.4776386724786	15.81	400.0	263404.0	1000004559.0	3796.5	2690.0	10.67
GCF_003948455.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261589	TG22653	Illumina;ONT	2	4018858	85.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885333	4516064.0	lrge-2set	1.1237182304027662	12.371823040276615	15.7	328.8	263404.0	1000004559.0	3796.5	2690.0	10.67
GCF_003948455.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261589	TG22653	Illumina;ONT	2	4018858	85.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885333	8016950.0	mash	1.9948328604792704	99.48328604792704	45.12	1347.55	263404.0	1000004559.0	3796.5	2690.0	10.67
GCF_003948455.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261589	TG22653	Illumina;ONT	2	4018858	85.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885333	3808764.0	genomescope	0.9477229601045869	-5.2277039895413075	47.27	4512.76	263404.0	1000004559.0	3796.5	2690.0	10.67
GCF_003948455.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261589	TG22653	Illumina;ONT	2	4018858	85.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885333	4005285.0	raven	0.9966226724109187	-0.3377327589081276	314.41	14278.29	263404.0	1000004559.0	3796.5	2690.0	10.67
GCF_003948535.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261584	TG22627	Illumina;ONT	2	3921030	95.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885336	4348231.0	lrge-ava	1.1089512194499915	10.895121944999147	16.09	752.23	262019.0	1000000269.0	3816.5	2626.0	10.73
GCF_003948535.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261584	TG22627	Illumina;ONT	2	3921030	95.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885336	4382960.0	lrge-2set	1.1178083309742592	11.780833097425932	15.91	405.64	262019.0	1000000269.0	3816.5	2626.0	10.73
GCF_003948535.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261584	TG22627	Illumina;ONT	2	3921030	95.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885336	8017070.0	mash	2.0446336804360077	104.4633680436008	44.4	907.22	262019.0	1000000269.0	3816.5	2626.0	10.73
GCF_003948535.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261584	TG22627	Illumina;ONT	2	3921030	95.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885336	3704422.0	genomescope	0.9447573724251026	-5.524262757489741	48.19	4579.85	262019.0	1000000269.0	3816.5	2626.0	10.73
GCF_003948535.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261584	TG22627	Illumina;ONT	2	3921030	95.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-04-30	RANDOM	GENOMIC	WGS	SRR8885336	3931530.0	raven	1.0026778678051431	0.26778678051430366	372.41	14777.37	262019.0	1000000269.0	3816.5	2626.0	10.73
GCF_003949595.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261544	TG22182	Illumina;ONT	3	4052320	100.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-05-09	RANDOM	GENOMIC	WGS	SRR8885335	4328684.0	lrge-ava	1.0681989576341453	6.819895763414538	74.47	1571.39	206555.0	1000001518.0	4841.3	3115.0	10.73
GCF_003949595.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261544	TG22182	Illumina;ONT	3	4052320	100.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-05-09	RANDOM	GENOMIC	WGS	SRR8885335	4348962.0	lrge-2set	1.073203004698543	7.320300469854306	15.65	475.22	206555.0	1000001518.0	4841.3	3115.0	10.73
GCF_003949595.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261544	TG22182	Illumina;ONT	3	4052320	100.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-05-09	RANDOM	GENOMIC	WGS	SRR8885335	8097030.0	mash	1.9981220634105894	99.81220634105895	45.19	797.21	206555.0	1000001518.0	4841.3	3115.0	10.73
GCF_003949595.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261544	TG22182	Illumina;ONT	3	4052320	100.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-05-09	RANDOM	GENOMIC	WGS	SRR8885335	3775862.0	genomescope	0.9317778457772338	-6.822215422276622	47.84	4634.81	206555.0	1000001518.0	4841.3	3115.0	10.73
GCF_003949595.2	Acinetobacter baumannii	470	PRJNA497581	SAMN10261544	TG22182	Illumina;ONT	3	4052320	100.0	OXFORD_NANOPORE	99.94	0.17	98.80884	2019-05-09	RANDOM	GENOMIC	WGS	SRR8885335	4075622.0	raven	1.0057502862557746	0.5750286255774469	309.77	12595.28	206555.0	1000001518.0	4841.3	3115.0	10.73
GCF_007221455.1	Acinetobacter baumannii	470	PRJNA503905	SAMN12045486	A320 (RUH134)	Illumina;PacBio	1	3896541	494.0	PACBIO_SMRT	99.84	0.17	77.03697	2019-06-20	RANDOM	GENOMIC	WGS	SRR9313687	6568413.0	lrge-ava	1.6857035509186225	68.57035509186224	71.72	4316.23	61017.0	1000021282.0	16389.2	15165.0	7.92
GCF_007221455.1	Acinetobacter baumannii	470	PRJNA503905	SAMN12045486	A320 (RUH134)	Illumina;PacBio	1	3896541	494.0	PACBIO_SMRT	99.84	0.17	77.03697	2019-06-20	RANDOM	GENOMIC	WGS	SRR9313687	6582756.0	lrge-2set	1.6893845079520529	68.93845079520528	15.69	417.0	61017.0	1000021282.0	16389.2	15165.0	7.92
GCF_007221455.1	Acinetobacter baumannii	470	PRJNA503905	SAMN12045486	A320 (RUH134)	Illumina;PacBio	1	3896541	494.0	PACBIO_SMRT	99.84	0.17	77.03697	2019-06-20	RANDOM	GENOMIC	WGS	SRR9313687	3846830.0	mash	0.9872422746225434	-1.275772537745657	224.4	5889.94	61017.0	1000021282.0	16389.2	15165.0	7.92
GCF_007221455.1	Acinetobacter baumannii	470	PRJNA503905	SAMN12045486	A320 (RUH134)	Illumina;PacBio	1	3896541	494.0	PACBIO_SMRT	99.84	0.17	77.03697	2019-06-20	RANDOM	GENOMIC	WGS	SRR9313687	4231991.0	genomescope	1.0860891749887913	8.608917498879135	49.17	4998.7	61017.0	1000021282.0	16389.2	15165.0	7.92
GCF_007221455.1	Acinetobacter baumannii	470	PRJNA503905	SAMN12045486	A320 (RUH134)	Illumina;PacBio	1	3896541	494.0	PACBIO_SMRT	99.84	0.17	77.03697	2019-06-20	RANDOM	GENOMIC	WGS	SRR9313687	4121148.0	raven	1.0576426630696303	5.764266306963021	181.58	10509.5	61017.0	1000021282.0	16389.2	15165.0	7.92
GCF_008632635.1	Acinetobacter baumannii	470	PRJNA565663	SAMN12769618	K09-14	Illumina;ONT	2	3980230	568.0	OXFORD_NANOPORE	99.94	0.95	98.80884	2019-09-23	RANDOM	GENOMIC	WGS	SRR11176972	4188422.0	lrge-ava	1.0523065249998116	5.230652499981157	27.4	1566.15	14757.0	119120647.0	8072.1	4764.0	9.12
GCF_008632635.1	Acinetobacter baumannii	470	PRJNA565663	SAMN12769618	K09-14	Illumina;ONT	2	3980230	568.0	OXFORD_NANOPORE	99.94	0.95	98.80884	2019-09-23	RANDOM	GENOMIC	WGS	SRR11176972	4184880.0	lrge-2set	1.0514166266773528	5.141662667735282	24.28	966.99	14757.0	119120647.0	8072.1	4764.0	9.12
GCF_008632635.1	Acinetobacter baumannii	470	PRJNA565663	SAMN12769618	K09-14	Illumina;ONT	2	3980230	568.0	OXFORD_NANOPORE	99.94	0.95	98.80884	2019-09-23	RANDOM	GENOMIC	WGS	SRR11176972	1287280.0	mash	0.32341849591606514	-67.65815040839348	15.56	1485.87	14757.0	119120647.0	8072.1	4764.0	9.12
GCF_008632635.1	Acinetobacter baumannii	470	PRJNA565663	SAMN12769618	K09-14	Illumina;ONT	2	3980230	568.0	OXFORD_NANOPORE	99.94	0.95	98.80884	2019-09-23	RANDOM	GENOMIC	WGS	SRR11176972	3447864.0	genomescope	0.8662474279124573	-13.375257208754268	14.71	650.12	14757.0	119120647.0	8072.1	4764.0	9.12
GCF_008632635.1	Acinetobacter baumannii	470	PRJNA565663	SAMN12769618	K09-14	Illumina;ONT	2	3980230	568.0	OXFORD_NANOPORE	99.94	0.95	98.80884	2019-09-23	RANDOM	GENOMIC	WGS	SRR11176972	3880288.0	raven	0.9748903957811483	-2.5109604218851675	21.02	1495.2	14757.0	119120647.0	8072.1	4764.0	9.12
GCF_009740145.1	Acinetobacter baumannii	470	PRJNA593376	SAMN13476302	XL380	Illumina;PacBio	2	3919248	100.0	PACBIO_SMRT	99.86	0.25	79.84118	2019-12-11	RANDOM	GENOMIC	WGS	SRR16178825	5169314.0	lrge-ava	1.3189555751511515	31.895557515115147	21.33	2043.9	142431.0	1000002544.0	7021.0	6879.0	0.0
GCF_009740145.1	Acinetobacter baumannii	470	PRJNA593376	SAMN13476302	XL380	Illumina;PacBio	2	3919248	100.0	PACBIO_SMRT	99.86	0.25	79.84118	2019-12-11	RANDOM	GENOMIC	WGS	SRR16178825	5172946.0	lrge-2set	1.3198822835401076	31.98822835401077	15.41	881.72	142431.0	1000002544.0	7021.0	6879.0	0.0
